Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
343521,76st block party,09/16/2017 11:00:00 AM,09/16/2017 08:00:00 PM,Street Activity Permit Office,Block Party,Brooklyn, 76 STREET between 12 AVENUE and 13 AVENUE,Full,Full Street Closure ,"10, ","68, "
343560,Family Fun Day,09/17/2017 10:00:00 AM,09/17/2017 06:00:00 PM,Street Activity Permit Office,Block Party,Brooklyn,150 DUPONT  STREET between MANHATTAN  AVENUE and MC  GUNNESS BLVD,West,Full Street Closure ,"1, ","94, "
343637,UTB Reunion,10/14/2017 11:00:00 AM,10/14/2017 07:00:00 PM,Parks Department,Special Event,Manhattan,East River Park: Amphitheater ,,N/A,"3, ","7, "
343642,Morrison- Soundview Farmers Market,09/16/2017 08:00:00 AM,09/16/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,West,Sidewalk and Curb Lane Closure ,"9, ","43, "
343642,Morrison- Soundview Farmers Market,09/23/2017 08:00:00 AM,09/23/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,West,Sidewalk and Curb Lane Closure ,"9, ","43, "
343642,Morrison- Soundview Farmers Market,09/30/2017 08:00:00 AM,09/30/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,West,Sidewalk and Curb Lane Closure ,"9, ","43, "
343642,Morrison- Soundview Farmers Market,10/07/2017 08:00:00 AM,10/07/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,West,Sidewalk and Curb Lane Closure ,"9, ","43, "
343642,Morrison- Soundview Farmers Market,10/14/2017 08:00:00 AM,10/14/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,West,Sidewalk and Curb Lane Closure ,"9, ","43, "
343785,Celebration ,09/16/2017 05:00:00 AM,09/16/2017 11:00:00 AM,Parks Department,Special Event,Brooklyn,American Veterans Memorial Pier: American Veterans Memorial Pier ,,N/A,"10, ","68, "
343798,QDR Tune-Up,10/07/2017 07:00:00 AM,10/07/2017 11:00:00 AM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Around the Unisphere   ,,N/A,"81, ","110, "
343822,Miscellaneous,09/16/2017 12:00:00 PM,09/16/2017 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave ,,N/A,"7, ","109, "
343822,Miscellaneous,09/23/2017 12:00:00 PM,09/23/2017 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave ,,N/A,"7, ","109, "
343822,Miscellaneous,09/30/2017 12:00:00 PM,09/30/2017 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave ,,N/A,"7, ","109, "
343839,Seventh Street 4th and 5th ave- 2017 block party,09/16/2017 11:00:00 AM,09/16/2017 05:00:00 PM,Street Activity Permit Office,Block Party,Brooklyn, SEVENTH STREET between 4 AVENUE and 5 AVENUE,Full,Full Street Closure ,"6, ","78, "
343867,Picnic ,09/16/2017 09:00:00 AM,09/16/2017 04:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Blue ,,N/A,"8, ","107, "
343869,CHRISTIAN HERITAGE MINISTRIES ANNUAL FREE HEALTH FAIR,09/16/2017 10:00:00 AM,09/16/2017 06:00:00 PM,Street Activity Permit Office,Health Fair,Brooklyn,4121 AVENUE J between ALBANY AVENUE and EAST   42 STREET,Full,Full Street Closure ,"18, ","63, "
343906,Birch Wathen Lenox Lower School Fall Fair,09/15/2017 10:00:00 AM,09/15/2017 03:00:00 PM,Street Activity Permit Office,Block Party,Manhattan, EAST   77 STREET between 2 AVENUE and 3 AVENUE,Full,Full Street Closure ,"8, ","19, "
343919,Celebration,09/20/2017 05:00:00 PM,09/20/2017 07:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill ",,N/A,"64, ","22, "
343995,Celebration,09/16/2017 03:00:00 PM,09/16/2017 05:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden ,,N/A,"64, ","22, "
344051,Picnic ,09/16/2017 10:00:00 AM,09/16/2017 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill ,,N/A,"64, ","22, "
344069,Family Fun Run 5K -Zombie Dash,10/07/2017 11:00:00 AM,10/07/2017 02:00:00 PM,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground   ,,N/A,"1, ","114, "
344094,Miscellaneous,09/15/2017 08:00:00 PM,09/15/2017 10:30:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Central Plaza/Performance Area ,,N/A,"4, ","83, "
344094,Miscellaneous,10/14/2017 08:00:00 PM,10/14/2017 10:30:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Central Plaza/Performance Area ,,N/A,"4, ","83, "
344105,Shaaray Tefila Tashlich,09/21/2017 04:45:00 PM,09/21/2017 05:15:00 PM,Parks Department,Special Event,Manhattan,Carl Schurz Park: East End Ave Sidewalks (E. 84 St to E. 85 St) ,,N/A,"8, ","19, "
344144,Miscellaneous,09/23/2017 08:00:00 PM,09/23/2017 09:30:00 PM,Parks Department,Special Event,Brooklyn,Kelly Park: Multi Purpose Play Area-05 ,,N/A,"15, ","61, "
344151,Miscellaneous,09/16/2017 08:00:00 PM,09/16/2017 09:30:00 PM,Parks Department,Special Event,Brooklyn,Mckinley Park: Lawn Area West ,,N/A,"10, ","68, "
344198,Hudson Yards Farmers Market,09/21/2017 12:00:00 PM,09/21/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Hudson Park: Block 1 (between 33rd street & 34th street) ,,N/A,"4, ","10, "
344198,Hudson Yards Farmers Market,09/28/2017 12:00:00 PM,09/28/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Hudson Park: Block 1 (between 33rd street & 34th street) ,,N/A,"4, ","10, "
344198,Hudson Yards Farmers Market,10/05/2017 12:00:00 PM,10/05/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Hudson Park: Block 1 (between 33rd street & 34th street) ,,N/A,"4, ","10, "
344198,Hudson Yards Farmers Market,10/12/2017 12:00:00 PM,10/12/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Hudson Park: Block 1 (between 33rd street & 34th street) ,,N/A,"4, ","10, "
344299,Honoring Teddy Beckles BB Clinic,09/23/2017 10:00:00 AM,09/23/2017 02:00:00 PM,Parks Department,Special Event,Bronx,"St. Mary's Park: Picnic Area ,St. Mary's Park: St Mary's Playground West-Basketball-04 ",,N/A,"01, 1, ","40, "
344449,Cancer Awareness Walk,10/01/2017 11:00:00 AM,10/01/2017 05:00:00 PM,Parks Department,Special Event,Queens,Brookville Park: Large Event Area ,,N/A,"13, ","105, "
344469,Douglas Avenue Block Party,09/16/2017 01:00:00 PM,09/16/2017 09:00:00 PM,Street Activity Permit Office,Block Party,Staten Island, DOUGLAS AVENUE between BROADWAY and DEAD END,Full,Full Street Closure ,"1, ","120, "
344544,Pop-Up Audubon 2017,10/01/2017 10:00:00 AM,10/01/2017 05:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Prospect Park ,,N/A,"19, ","78, "
344556,Picnic ,09/15/2017 02:00:00 PM,09/15/2017 04:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East Meadow Picnic Zone ,Central Park: East Meadow ",,N/A,"64, ","22, "
344579,Picnic ,09/16/2017 05:00:00 PM,09/16/2017 09:00:00 PM,Parks Department,Special Event,Brooklyn,Marion Hopkinson Playground: Sitting Area ,,N/A,"16, ","73, "
344601,Larae 1St Birthday,09/16/2017 02:00:00 PM,09/16/2017 07:00:00 PM,Parks Department,Special Event,Queens,Queensbridge Park: Queensbridge Park   ,,N/A,"2, ","114, "
344610,Henry-Gordon-Russell Family Reunion,09/16/2017 10:00:00 AM,09/16/2017 05:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Shandler Picnic Area 1 ,,N/A,"26, ","50, "
344733,Methodist Home Fundraiser,09/20/2017 09:00:00 AM,09/20/2017 05:00:00 PM,Parks Department,Special Event,Bronx,Brust Park: Picnic Area ,,N/A,"8, ","50, "
344733,Methodist Home Fundraiser,09/21/2017 09:00:00 AM,09/21/2017 05:00:00 PM,Parks Department,Special Event,Bronx,Brust Park: Picnic Area ,,N/A,"8, ","50, "
344783,Fun Day 5,09/16/2017 11:00:00 AM,09/16/2017 03:00:00 PM,Street Activity Permit Office,Block Party,Bronx,990 PELHAM PARKWAY SOUTH between BOGART AVENUE and HONE AVENUE,Full,Full Street Closure ,"11, ","49, "
344925,Celebration ,10/07/2017 12:00:00 PM,10/07/2017 02:00:00 PM,Parks Department,Special Event,Manhattan,Bowling Green: Charging Bull Triangle ,,N/A,"1, ","1, "
344978,Oak and Ash Music,09/15/2017 12:00:00 PM,09/15/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Bandshell Plaza ,,N/A,"64, ","22, "
345137,Flag Football Tournament,09/30/2017 10:00:00 AM,09/30/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,,N/A,"11, ","25, "
345222,Celebration,10/14/2017 11:00:00 AM,10/14/2017 12:00:00 PM,Parks Department,Special Event,Queens,Forest Park: Bandshell and Seating ,,N/A,"82, ","102, "
345450,German-American Steuben Parade,09/16/2017 09:00:00 AM,09/16/2017 02:30:00 PM,Parks Department,Special Event,Manhattan,Central Park: Fifth Ave Sidewalks - 65th St to 72nd St ,,N/A,"64, ","22, "
345455,PREACH WORD OF GOD,09/17/2017 03:00:00 PM,09/17/2017 07:00:00 PM,Parks Department,Special Event,Manhattan,Montefiore SquarePark: Montefiore SquarePark ,,N/A,"9, ","30, "
345520,14th Annual Indian Larry Grease Monkey Block Party,09/16/2017 11:30:00 AM,09/16/2017 07:30:00 PM,Street Activity Permit Office,Block Party,Brooklyn, NORTH   15 STREET between WYTHE AVENUE and BANKER STREET,Both,Sidewalk and Street Closure ,"1, ","94, "
345531,Miscellaneous,09/21/2017 06:00:00 PM,09/21/2017 07:00:00 PM,Parks Department,Special Event,Queens,Queensbridge Park: Queensbridge Park ,,N/A,"2, ","114, "
345531,Miscellaneous,09/28/2017 06:00:00 PM,09/28/2017 07:00:00 PM,Parks Department,Special Event,Queens,Queensbridge Park: Queensbridge Park ,,N/A,"2, ","114, "
345531,Miscellaneous,10/05/2017 06:00:00 PM,10/05/2017 07:00:00 PM,Parks Department,Special Event,Queens,Queensbridge Park: Queensbridge Park ,,N/A,"2, ","114, "
345531,Miscellaneous,10/12/2017 06:00:00 PM,10/12/2017 07:00:00 PM,Parks Department,Special Event,Queens,Queensbridge Park: Queensbridge Park ,,N/A,"2, ","114, "
345540,2017 Moon Festival,10/07/2017 01:00:00 PM,10/07/2017 10:00:00 PM,Parks Department,Special Event,Queens,"Kissena Corridor West: Kissena Corridor Park   ,Kissena Corridor West: Baseball-11 ,Kissena Corridor West: Baseball-12 ",,N/A,"07, 7, ","109, "
345547,2017 moon festival 2,10/08/2017 01:00:00 PM,10/08/2017 10:00:00 PM,Parks Department,Special Event,Queens,"Kissena Corridor West: Kissena Corridor Park   ,Kissena Corridor West: Baseball-11 ,Kissena Corridor West: Baseball-12 ",,N/A,"07, 7, ","109, "
345822,St. Theresa and Feast of Guardian Angels Vigil,10/02/2017 03:00:00 PM,10/02/2017 06:00:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Vatican Pavillion   ,,N/A,"81, ","110, "
345826,October Festival Celebration,10/06/2017 06:00:00 PM,10/07/2017 10:00:00 PM,Street Activity Permit Office,Plaza Event,Brooklyn,Pearl Plaza: Pearl Plaza Pearl Street between Water Street and Anchorage Place,Full,Pedestrian Plaza ,"2, ","84, "
345910,Celebration,09/17/2017 09:30:00 AM,09/17/2017 11:30:00 AM,Parks Department,Special Event,Manhattan,Central Park: The Pool Lawns ,,N/A,"64, ","22, "
346054,Brooklyn Columbus  Parade,10/07/2017 01:00:00 PM,10/07/2017 04:00:00 PM,Police Department,Parade,Brooklyn," 18 AVENUE between 61 STREET and BENSON AVENUE,  18 AVENUE between BENSON AVENUE and BATH AVENUE,  61 STREET between 17 AVENUE and 19 AVENUE,  62 STREET between 17 AVENUE and 18 AVENUE,  63 STREET between 17 AVENUE and 19 AVENUE",Full,Full Street Closure ,"11, 12, ","62, 66, "
346076,Athletic Event Non Sports ,09/19/2017 06:30:00 PM,09/19/2017 07:30:00 PM,Parks Department,Special Event,Manhattan,Clement Clarke Moore Park: Clement Clarke Moore Park ,,N/A,"4, ","10, "
346076,Athletic Event Non Sports ,09/26/2017 06:30:00 PM,09/26/2017 07:30:00 PM,Parks Department,Special Event,Manhattan,Clement Clarke Moore Park: Clement Clarke Moore Park ,,N/A,"4, ","10, "
346076,Athletic Event Non Sports ,10/03/2017 06:30:00 PM,10/03/2017 07:30:00 PM,Parks Department,Special Event,Manhattan,Clement Clarke Moore Park: Clement Clarke Moore Park ,,N/A,"4, ","10, "
346190,Prismatic Park Oct. Art Residencies,10/04/2017 12:00:00 PM,10/04/2017 09:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Center Lawn ,,N/A,"5, ","13, "
346190,Prismatic Park Oct. Art Residencies,10/05/2017 12:00:00 PM,10/05/2017 09:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Center Lawn ,,N/A,"5, ","13, "
346190,Prismatic Park Oct. Art Residencies,10/06/2017 12:00:00 PM,10/06/2017 09:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Center Lawn ,,N/A,"5, ","13, "
346190,Prismatic Park Oct. Art Residencies,10/07/2017 12:00:00 PM,10/07/2017 09:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Center Lawn ,,N/A,"5, ","13, "
346248,Howard Place Block Party 2017,09/23/2017 12:00:00 PM,09/23/2017 08:00:00 PM,Street Activity Permit Office,Block Party,Brooklyn, HOWARD PLACE between WINDSOR PLACE and PROSPECT AVENUE,Full,Full Street Closure ,"7, ","72, "
346274,Woodlawn Run for a Cause,09/16/2017 07:00:00 AM,09/16/2017 02:00:00 PM,Parks Department,Special Event,Bronx,"Van Cortlandt Park: Indian Field Park House Front ,Van Cortlandt Park: Indian Field Park House Rear ",,N/A,"26, ","47, "
346291,Good Vibes concert series,05/09/2017 05:00:00 PM,10/31/2017 06:00:00 PM,Street Activity Permit Office,Plaza Event,Manhattan,125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East,Full,Pedestrian Plaza ,"11, ","25, "
346294,Good Moves exercise classes,05/11/2017 04:00:00 PM,10/26/2017 05:00:00 PM,Street Activity Permit Office,Plaza Event,Manhattan,125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East,Full,Pedestrian Plaza ,"11, ","25, "
346304,Celebration,10/07/2017 11:00:00 AM,10/07/2017 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,,N/A,"64, ","22, "
349615,Grand Prix-Boys and Girls XC Meets,09/27/2017 04:00:00 PM,09/27/2017 06:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bartel Pritchard Lot ,,N/A,"55, ","78, "
349615,Grand Prix-Boys and Girls XC Meets,10/03/2017 04:00:00 PM,10/03/2017 06:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bartel Pritchard Lot ,,N/A,"55, ","78, "
349615,Grand Prix-Boys and Girls XC Meets,10/04/2017 04:00:00 PM,10/04/2017 06:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bartel Pritchard Lot ,,N/A,"55, ","78, "
349615,Grand Prix-Boys and Girls XC Meets,10/10/2017 04:00:00 PM,10/10/2017 06:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bartel Pritchard Lot ,,N/A,"55, ","78, "
349615,Grand Prix-Boys and Girls XC Meets,10/11/2017 04:00:00 PM,10/11/2017 06:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bartel Pritchard Lot ,,N/A,"55, ","78, "
349618,Grand Prix-BoysGirls XC meets,09/19/2017 04:00:00 PM,09/19/2017 06:00:00 PM,Parks Department,Special Event,Staten Island,"Clove Lakes Park: Trails Clove Lakes ,Clove Lakes Park: Baseball-01 ,Clove Lakes Park: Baseball-02 ",,N/A,"01, 1, ","120, "
349618,Grand Prix-BoysGirls XC meets,09/26/2017 04:00:00 PM,09/26/2017 06:00:00 PM,Parks Department,Special Event,Staten Island,"Clove Lakes Park: Trails Clove Lakes ,Clove Lakes Park: Baseball-01 ,Clove Lakes Park: Baseball-02 ",,N/A,"01, 1, ","120, "
349618,Grand Prix-BoysGirls XC meets,10/03/2017 04:00:00 PM,10/03/2017 06:00:00 PM,Parks Department,Special Event,Staten Island,"Clove Lakes Park: Trails Clove Lakes ,Clove Lakes Park: Baseball-01 ,Clove Lakes Park: Baseball-02 ",,N/A,"01, 1, ","120, "
349618,Grand Prix-BoysGirls XC meets,10/10/2017 04:00:00 PM,10/10/2017 06:00:00 PM,Parks Department,Special Event,Staten Island,"Clove Lakes Park: Trails Clove Lakes ,Clove Lakes Park: Baseball-01 ,Clove Lakes Park: Baseball-02 ",,N/A,"01, 1, ","120, "
349625,Grand Prix Boys and Girls XC Meets,09/19/2017 04:00:00 PM,09/19/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349625,Grand Prix Boys and Girls XC Meets,09/26/2017 04:00:00 PM,09/26/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349625,Grand Prix Boys and Girls XC Meets,09/27/2017 04:00:00 PM,09/27/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349625,Grand Prix Boys and Girls XC Meets,10/03/2017 04:00:00 PM,10/03/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349625,Grand Prix Boys and Girls XC Meets,10/04/2017 04:00:00 PM,10/04/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349625,Grand Prix Boys and Girls XC Meets,10/10/2017 04:00:00 PM,10/10/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
351376,Aerobics Class,09/29/2017 06:00:00 AM,09/29/2017 08:00:00 AM,Parks Department,Special Event,Brooklyn,Paerdegat Park: Lawn ,,N/A,"17, ","67, "
349625,Grand Prix Boys and Girls XC Meets,10/11/2017 04:00:00 PM,10/11/2017 06:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349631,All Angels Block Party,09/17/2017 10:30:00 AM,09/17/2017 03:30:00 PM,Street Activity Permit Office,Block Party,Manhattan, WEST   80 STREET between BROADWAY and WEST END AVENUE,Full,Full Street Closure ,"7, ","20, "
349643,Jackson Heights Relocated Greenmarket,09/17/2017 08:00:00 AM,09/17/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,East,Sidewalk and Curb Lane Closure ,"3, ","115, "
349643,Jackson Heights Relocated Greenmarket,09/24/2017 08:00:00 AM,09/24/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,East,Sidewalk and Curb Lane Closure ,"3, ","115, "
349643,Jackson Heights Relocated Greenmarket,10/01/2017 08:00:00 AM,10/01/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,East,Sidewalk and Curb Lane Closure ,"3, ","115, "
349643,Jackson Heights Relocated Greenmarket,10/08/2017 08:00:00 AM,10/08/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,East,Sidewalk and Curb Lane Closure ,"3, ","115, "
349643,Jackson Heights Relocated Greenmarket,10/15/2017 08:00:00 AM,10/15/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,East,Sidewalk and Curb Lane Closure ,"3, ","115, "
349778,Celebration,09/23/2017 12:00:00 PM,09/23/2017 04:00:00 PM,Parks Department,Special Event,Brooklyn,Valentino Pier: Lawn ,,N/A,"6, ","76, "
349799,Greenwood Heights CSA,09/16/2017 09:00:00 AM,09/16/2017 11:00:00 AM,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park ,,N/A,"7, ","72, "
349801,Greenwood Heights CSA,09/23/2017 09:00:00 AM,09/23/2017 11:00:00 AM,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park ,,N/A,"7, ","72, "
349801,Greenwood Heights CSA,10/07/2017 09:00:00 AM,10/07/2017 11:00:00 AM,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park ,,N/A,"7, ","72, "
349801,Greenwood Heights CSA,10/14/2017 09:00:00 AM,10/14/2017 11:00:00 AM,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park ,,N/A,"7, ","72, "
349922,Celebration,10/14/2017 02:30:00 PM,10/14/2017 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,,N/A,"64, ","22, "
349948,Block Party 2017,09/16/2017 10:30:00 AM,09/16/2017 06:00:00 PM,Street Activity Permit Office,Block Party,Brooklyn, SHERMAN STREET between 10 AVENUE and 11 AVENUE,Full,Full Street Closure ,"7, ","72, "
349962,March for GOD's Glory Intl',09/16/2017 12:00:00 PM,09/16/2017 05:00:00 PM,Parks Department,Special Event,Bronx,Franz Sigel Park: Franz Sigel Park ,,N/A,"4, ","44, "
349982,Group Run,09/23/2017 09:00:00 AM,09/23/2017 01:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
349998,Run Walk for Life,09/23/2017 08:00:00 AM,09/23/2017 11:00:00 AM,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Boardwalk Midland Beach ,,N/A,"95, ","122, "
350022,MAYORS CUP XC CHAMPIONSHIPS,10/01/2017 10:00:00 AM,10/01/2017 03:00:00 PM,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,N/A,"26, ","50, "
350210,Brooklyn Puerto Rican Day Parade Inc.,09/17/2017 12:00:00 PM,09/17/2017 06:00:00 PM,Street Activity Permit Office,Block Party,Brooklyn, GRAHAM AVENUE between BROADWAY and DEBEVOISE STREET,Full,Full Street Closure ,"1, ","90, 94, "
350220,Celebration,09/23/2017 02:00:00 PM,09/23/2017 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,,N/A,"64, ","22, "
350251,Sephora In Store Event,09/16/2017 11:00:00 AM,09/16/2017 09:00:00 PM,Street Activity Permit Office,Street Event,Manhattan, PARK AVENUE SOUTH between EAST   17 STREET and EAST   18 STREET,West,Curb Lane Only,"5, ","13, "
350278,Celebration,10/01/2017 01:30:00 PM,10/01/2017 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,,N/A,"64, ","22, "
350302,Rally Day,09/17/2017 10:00:00 AM,09/17/2017 03:30:00 PM,Street Activity Permit Office,Block Party,Queens, 22 AVENUE between 123 STREET and 124 STREET,Full,Full Street Closure ,"7, ","109, "
350328,Celebration ,10/15/2017 10:00:00 AM,10/15/2017 01:00:00 PM,Parks Department,Special Event,Brooklyn,Seth Low Playground: Seth Low Playground-Seth Low Playground ,,N/A,"11, ","62, "
350437,Salsa September,09/20/2017 05:00:00 PM,09/20/2017 07:00:00 PM,Street Activity Permit Office,Plaza Event,Brooklyn,Willoughby Plaza: Willoughby Plaza WILLOUGHBY STREET between ADAMS STREET and PEARL STREET,,Pedestrian Plaza ,"2, ","84, "
350437,Salsa September,09/27/2017 05:00:00 PM,09/27/2017 07:00:00 PM,Street Activity Permit Office,Plaza Event,Brooklyn,Willoughby Plaza: Willoughby Plaza WILLOUGHBY STREET between ADAMS STREET and PEARL STREET,,Pedestrian Plaza ,"2, ","84, "
350512,Roots Music Live,09/28/2017 05:00:00 PM,09/28/2017 07:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,,N/A,"5, ","13, "
350532,Celebration,09/30/2017 05:00:00 PM,09/30/2017 05:15:00 PM,Parks Department,Special Event,Manhattan,Seward Park: Fountain Walkway ,,N/A,"3, ","7, "
350543,Picnic ,09/15/2017 10:00:00 AM,09/15/2017 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Great Lawn South West Lawn ,,N/A,"64, ","22, "
350564,Celebration,09/22/2017 03:00:00 PM,09/22/2017 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden ,,N/A,"64, ","22, "
350617,Celebration,10/08/2017 05:30:00 PM,10/08/2017 06:30:00 PM,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Linden Terrace ,Fort Tryon Park: Billings Lawn ,Fort Tryon Park: Heather Garden ",,N/A,"12, ","34, "
350646,Boys and Girls Grand Prix XC meets,10/03/2017 04:00:00 PM,10/03/2017 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Natural Trails ,,N/A,"8, ","107, "
350646,Boys and Girls Grand Prix XC meets,10/04/2017 04:00:00 PM,10/04/2017 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Natural Trails ,,N/A,"8, ","107, "
350646,Boys and Girls Grand Prix XC meets,10/10/2017 04:00:00 PM,10/10/2017 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Natural Trails ,,N/A,"8, ","107, "
350646,Boys and Girls Grand Prix XC meets,10/11/2017 04:00:00 PM,10/11/2017 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Natural Trails ,,N/A,"8, ","107, "
350751,Music performance,09/19/2017 11:30:00 AM,09/19/2017 10:00:00 PM,Street Activity Permit Office,Plaza Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST   33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza ,"5, ","14, "
350751,Music performance,09/21/2017 11:30:00 AM,09/21/2017 10:00:00 PM,Street Activity Permit Office,Plaza Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST   33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza ,"5, ","14, "
350751,Music performance,09/26/2017 11:30:00 AM,09/26/2017 10:00:00 PM,Street Activity Permit Office,Plaza Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST   33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza ,"5, ","14, "
350751,Music performance,09/28/2017 11:30:00 AM,09/28/2017 10:00:00 PM,Street Activity Permit Office,Plaza Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST   33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza ,"5, ","14, "
